scooter, user, initialLoad, finalLoad, sourceX, sourceY, destinationX, destinationY, startTime, endTime
338,173,2,4,4.37503,50.83341,4.36128,50.87485,2017-01-05T22:00:54,2017-01-06T06:09:58
547,180,2,4,4.37079,50.82322,4.36982,50.85597,2017-01-05T22:02:05,2017-01-06T06:20:10
494,169,2,4,4.37051,50.87587,4.36565,50.86882,2017-01-05T23:38:16,2017-01-06T06:21:13
156,541,0,4,4.37528,50.84054,4.3755,50.83968,2017-01-05T22:00:12,2017-01-06T06:22:12
348,30,1,4,4.36056,50.84673,4.36508,50.82041,2017-01-05T23:51:23,2017-01-06T06:24:17
61,392,2,4,4.3657,50.84721,4.37707,50.86483,2017-01-05T22:07:41,2017-01-06T06:25:27
557,432,1,4,4.37292,50.83805,4.37648,50.86935,2017-01-05T22:10:52,2017-01-06T06:26:46
240,275,1,4,4.36531,50.82903,4.37803,50.85151,2017-01-05T22:02:00,2017-01-06T06:28:23
372,369,0,4,4.37424,50.83066,4.36335,50.84595,2017-01-05T22:06:41,2017-01-06T06:28:42
121,256,3,4,4.36183,50.84817,4.37989,50.84734,2017-01-05T22:02:34,2017-01-06T06:34:49
378,413,2,4,4.36391,50.84372,4.36309,50.84324,2017-01-05T22:00:29,2017-01-06T06:35:49
263,352,0,4,4.36239,50.87742,4.37038,50.87745,2017-01-05T22:00:08,2017-01-06T06:36:24
320,29,1,4,4.37498,50.87618,4.37129,50.86817,2017-01-05T22:01:52,2017-01-06T06:38:54
133,437,1,4,4.37768,50.85406,4.37299,50.85783,2017-01-05T22:02:43,2017-01-06T06:38:57
84,393,3,4,4.369,50.8699,4.37757,50.83374,2017-01-05T22:49:15,2017-01-06T06:41:23
125,134,1,4,4.37932,50.82291,4.36841,50.87271,2017-01-05T22:00:29,2017-01-06T06:41:25
272,114,3,4,4.37593,50.86141,4.36084,50.84544,2017-01-05T22:08:47,2017-01-06T06:44:26
129,131,0,4,4.36981,50.84487,4.37344,50.87341,2017-01-05T22:00:32,2017-01-06T06:44:31
152,499,1,4,4.37112,50.85019,4.36536,50.83935,2017-01-05T22:02:15,2017-01-06T06:50:15
30,163,2,4,4.36098,50.8517,4.37308,50.82397,2017-01-05T22:05:15,2017-01-06T06:51:57
170,121,3,4,4.36082,50.84594,4.37416,50.85649,2017-01-05T22:03:32,2017-01-06T06:54:57
367,137,3,4,4.36338,50.87484,4.37242,50.83521,2017-01-05T22:01:26,2017-01-06T06:57:38
14,63,1,4,4.36284,50.84634,4.36685,50.83648,2017-01-05T23:47:49,2017-01-06T06:57:42
426,364,2,4,4.37638,50.8462,4.36858,50.83896,2017-01-05T23:54:04,2017-01-06T06:57:56
331,265,2,4,4.37293,50.87386,4.37752,50.82627,2017-01-06T22:53:20,2017-01-07T05:00:09
127,482,3,4,4.36985,50.84737,4.3767,50.87675,2017-01-06T22:06:01,2017-01-07T05:01:26
19,20,2,4,4.36819,50.83086,4.37809,50.83174,2017-01-06T23:26:29,2017-01-07T05:02:36
351,457,3,4,4.36586,50.83482,4.37392,50.83224,2017-01-06T22:03:04,2017-01-07T05:04:39
18,41,3,4,4.36265,50.85958,4.36279,50.8665,2017-01-06T22:08:09,2017-01-07T05:04:53
429,485,0,4,4.37838,50.8514,4.36251,50.8575,2017-01-06T22:02:57,2017-01-07T05:08:13
296,366,1,4,4.36155,50.86604,4.37351,50.85281,2017-01-06T23:47:18,2017-01-07T05:08:46
1,539,3,4,4.36074,50.84336,4.36191,50.84199,2017-01-06T22:01:58,2017-01-07T05:12:02
484,20,3,4,4.3781,50.84927,4.37792,50.85993,2017-01-06T22:04:46,2017-01-07T05:12:19
359,160,0,4,4.36288,50.85091,4.36661,50.82329,2017-01-06T22:16:10,2017-01-07T05:12:38
307,23,2,4,4.37778,50.83693,4.36538,50.85868,2017-01-06T22:02:23,2017-01-07T05:13:47
375,81,1,4,4.37563,50.86732,4.36789,50.85109,2017-01-06T23:41:44,2017-01-07T05:14:56
342,71,1,4,4.37084,50.84438,4.36437,50.8285,2017-01-06T22:00:27,2017-01-07T05:15:30
297,215,0,4,4.37347,50.8398,4.36524,50.87281,2017-01-06T22:01:00,2017-01-07T05:16:26
37,407,1,4,4.36945,50.86542,4.37103,50.87128,2017-01-06T22:02:59,2017-01-07T05:21:16
258,96,0,4,4.37057,50.83742,4.37477,50.82028,2017-01-06T22:00:59,2017-01-07T05:22:53
377,414,0,4,4.36791,50.87508,4.37109,50.82809,2017-01-06T22:02:07,2017-01-07T05:26:27
134,541,1,4,4.37667,50.87631,4.37159,50.87975,2017-01-06T22:04:56,2017-01-07T05:29:12
424,316,2,4,4.37006,50.82817,4.37842,50.85187,2017-01-06T22:05:49,2017-01-07T05:29:46
302,404,3,4,4.36098,50.87025,4.37687,50.82261,2017-01-06T22:00:43,2017-01-07T05:37:42
515,191,1,4,4.36082,50.86114,4.36576,50.85696,2017-01-06T22:00:39,2017-01-07T05:40:43
152,478,2,4,4.36859,50.86084,4.37241,50.84385,2017-01-06T22:03:01,2017-01-07T05:43:29
43,513,2,4,4.36761,50.8248,4.37571,50.83335,2017-01-06T22:01:29,2017-01-07T05:49:39
564,78,3,4,4.37005,50.85583,4.37103,50.87435,2017-01-06T22:08:14,2017-01-07T05:50:05
289,258,3,4,4.37272,50.87141,4.36421,50.86613,2017-01-06T22:00:49,2017-01-07T05:56:36
50,332,0,4,4.36653,50.84742,4.37335,50.87807,2017-01-06T22:27:18,2017-01-07T05:59:12
151,172,3,4,4.36229,50.82476,4.37496,50.83847,2017-01-06T22:11:02,2017-01-07T05:59:58
327,337,0,4,4.36491,50.86608,4.36412,50.85357,2017-01-06T22:02:31,2017-01-07T06:00:33
242,247,2,4,4.37957,50.86244,4.37404,50.8465,2017-01-06T22:00:54,2017-01-07T06:03:27
260,251,1,4,4.37001,50.8569,4.36047,50.84137,2017-01-06T22:06:45,2017-01-07T06:05:54
226,510,2,4,4.3719,50.85716,4.36946,50.83164,2017-01-06T22:58:53,2017-01-07T06:07:41
124,98,2,4,4.36036,50.87102,4.37748,50.8389,2017-01-06T23:40:16,2017-01-07T06:08:17
495,242,2,4,4.37484,50.86559,4.36885,50.82435,2017-01-06T23:13:46,2017-01-07T06:08:59
185,456,0,4,4.36972,50.8621,4.37239,50.82947,2017-01-06T23:43:59,2017-01-07T06:09:41
34,226,1,4,4.36962,50.8393,4.36486,50.85571,2017-01-06T22:32:02,2017-01-07T06:11:18
497,379,1,4,4.3794,50.85432,4.37073,50.85598,2017-01-06T22:02:05,2017-01-07T06:12:00
116,142,3,4,4.37671,50.85403,4.37154,50.87773,2017-01-06T22:50:01,2017-01-07T06:13:32
441,444,3,4,4.37855,50.86914,4.36934,50.87045,2017-01-06T22:00:20,2017-01-07T06:14:42
281,342,2,4,4.36472,50.84363,4.36358,50.85728,2017-01-06T23:39:48,2017-01-07T06:15:59
481,502,3,4,4.37925,50.86552,4.362,50.87182,2017-01-06T22:00:16,2017-01-07T06:23:43
490,215,1,4,4.37965,50.87107,4.37262,50.84093,2017-01-06T22:03:12,2017-01-07T06:23:54
176,404,3,4,4.3701,50.822,4.36333,50.87389,2017-01-06T22:00:13,2017-01-07T06:26:11
304,406,2,4,4.37561,50.85558,4.36841,50.87803,2017-01-06T22:02:30,2017-01-07T06:27:35
279,497,1,4,4.37713,50.87418,4.36438,50.83588,2017-01-06T22:01:59,2017-01-07T06:28:23
512,155,0,4,4.37295,50.82804,4.36793,50.87232,2017-01-06T22:04:46,2017-01-07T06:33:59
400,152,1,4,4.36456,50.8301,4.37085,50.86198,2017-01-06T23:32:13,2017-01-07T06:35:02
146,135,2,4,4.37572,50.85014,4.36559,50.82172,2017-01-06T22:05:38,2017-01-07T06:37:55
382,447,1,4,4.3729,50.85491,4.36635,50.87633,2017-01-06T23:47:00,2017-01-07T06:39:52
422,257,0,4,4.36357,50.84427,4.36418,50.83081,2017-01-06T22:00:18,2017-01-07T06:39:54
285,27,0,4,4.36039,50.84642,4.37627,50.83177,2017-01-06T22:07:11,2017-01-07T06:40:19
171,516,2,4,4.37029,50.85051,4.36266,50.82872,2017-01-06T22:05:03,2017-01-07T06:47:59
105,338,3,4,4.37602,50.84407,4.37516,50.85176,2017-01-06T22:04:40,2017-01-07T06:53:26
598,275,0,4,4.36205,50.86252,4.36885,50.87843,2017-01-06T22:02:58,2017-01-07T06:59:06
527,206,3,4,4.3627,50.85523,4.36097,50.8533,2017-01-07T23:13:48,2017-01-08T05:01:40
327,34,2,4,4.36561,50.84759,4.36732,50.83665,2017-01-07T22:02:53,2017-01-08T05:05:36
420,337,1,4,4.36604,50.83777,4.37257,50.85033,2017-01-07T23:33:28,2017-01-08T05:14:44
22,275,1,4,4.3678,50.87941,4.37779,50.82497,2017-01-07T22:04:12,2017-01-08T05:16:52
431,435,3,4,4.36028,50.87549,4.36199,50.84625,2017-01-07T23:33:06,2017-01-08T05:19:29
42,421,1,4,4.37961,50.87561,4.37453,50.84526,2017-01-07T22:06:15,2017-01-08T05:19:35
174,294,1,4,4.36357,50.87984,4.36015,50.82872,2017-01-07T22:04:54,2017-01-08T05:22:50
368,38,3,4,4.36912,50.87543,4.37513,50.82273,2017-01-07T22:04:36,2017-01-08T05:23:27
230,413,0,4,4.3658,50.87792,4.36567,50.87413,2017-01-07T23:54:41,2017-01-08T05:26:23
470,50,2,4,4.36469,50.84642,4.37018,50.82916,2017-01-07T22:00:26,2017-01-08T05:30:35
366,107,1,4,4.37222,50.8715,4.37079,50.85308,2017-01-07T22:06:27,2017-01-08T05:34:12
12,370,2,4,4.37654,50.83042,4.36127,50.86725,2017-01-07T22:02:22,2017-01-08T05:34:18
209,314,2,4,4.37601,50.8316,4.36435,50.86221,2017-01-07T23:21:24,2017-01-08T05:35:43
300,335,1,4,4.37838,50.86418,4.37139,50.82803,2017-01-07T22:02:21,2017-01-08T05:38:22
222,293,1,4,4.37296,50.84354,4.37855,50.8481,2017-01-07T22:06:20,2017-01-08T05:38:33
66,202,1,4,4.36059,50.87746,4.37532,50.87658,2017-01-07T23:10:38,2017-01-08T05:40:42
408,443,3,4,4.36119,50.84691,4.37344,50.85188,2017-01-07T23:29:15,2017-01-08T05:42:46
54,541,0,4,4.37122,50.87865,4.37014,50.8623,2017-01-07T22:00:31,2017-01-08T05:42:47
382,125,3,4,4.36635,50.87633,4.37049,50.86926,2017-01-07T22:51:28,2017-01-08T05:45:21
384,253,0,4,4.36066,50.87039,4.36291,50.86053,2017-01-07T23:05:58,2017-01-08T05:46:10
509,441,2,4,4.36393,50.8423,4.37468,50.86735,2017-01-07T22:45:25,2017-01-08T05:46:47
412,224,2,4,4.36118,50.84318,4.36661,50.84499,2017-01-07T22:10:12,2017-01-08T05:47:51
187,366,3,4,4.36062,50.85193,4.37215,50.84245,2017-01-07T22:53:00,2017-01-08T05:49:25
488,166,1,4,4.36066,50.86634,4.36693,50.84489,2017-01-07T23:28:06,2017-01-08T05:51:04
459,180,0,4,4.372,50.85805,4.36532,50.849,2017-01-07T22:00:18,2017-01-08T05:52:14
597,360,2,4,4.36258,50.8445,4.37365,50.83202,2017-01-07T22:01:07,2017-01-08T05:52:26
534,241,1,4,4.37132,50.86615,4.36048,50.84406,2017-01-07T23:54:51,2017-01-08T05:52:55
16,66,0,4,4.37359,50.84335,4.37863,50.87924,2017-01-07T22:01:57,2017-01-08T05:53:19
503,36,3,4,4.37178,50.86085,4.37887,50.86374,2017-01-07T23:52:04,2017-01-08T06:00:40
190,411,2,4,4.36062,50.82692,4.36683,50.8499,2017-01-07T22:03:31,2017-01-08T06:01:54
445,241,0,4,4.36402,50.84477,4.37033,50.86709,2017-01-07T23:48:06,2017-01-08T06:11:18
365,492,0,4,4.36007,50.83146,4.36778,50.85167,2017-01-07T22:04:31,2017-01-08T06:11:47
26,213,1,4,4.37356,50.82545,4.36516,50.82893,2017-01-07T23:32:36,2017-01-08T06:12:50
301,257,2,4,4.36537,50.83648,4.37773,50.87138,2017-01-07T22:04:36,2017-01-08T06:16:02
99,54,3,4,4.37642,50.87194,4.3739,50.83766,2017-01-07T22:42:19,2017-01-08T06:18:34
233,72,0,4,4.36485,50.84573,4.37463,50.8769,2017-01-07T22:10:28,2017-01-08T06:18:46
68,393,0,4,4.36887,50.8232,4.36501,50.85158,2017-01-07T22:09:43,2017-01-08T06:20:41
377,146,1,4,4.36792,50.86596,4.36407,50.86543,2017-01-07T22:08:16,2017-01-08T06:22:31
570,492,3,4,4.37852,50.83535,4.37833,50.8484,2017-01-07T22:01:09,2017-01-08T06:24:24
132,494,2,4,4.37914,50.83705,4.36214,50.86991,2017-01-07T22:00:51,2017-01-08T06:27:20
136,255,0,4,4.37353,50.83456,4.3737,50.82314,2017-01-07T22:00:07,2017-01-08T06:33:15
87,297,1,4,4.36105,50.861,4.37396,50.84875,2017-01-07T22:05:25,2017-01-08T06:37:22
34,164,3,4,4.37793,50.87846,4.37434,50.86818,2017-01-07T22:03:52,2017-01-08T06:40:07
416,514,3,4,4.37043,50.84854,4.37651,50.85827,2017-01-07T22:05:29,2017-01-08T06:42:07
442,327,1,4,4.36483,50.82654,4.36831,50.86169,2017-01-07T23:30:20,2017-01-08T06:46:03
307,531,3,4,4.36302,50.82322,4.37627,50.82433,2017-01-07T22:50:39,2017-01-08T06:46:46
4,18,0,4,4.37517,50.8405,4.37812,50.83749,2017-01-07T22:01:11,2017-01-08T06:49:25
20,174,0,4,4.37217,50.82472,4.37178,50.86136,2017-01-07T22:00:29,2017-01-08T06:50:27
330,508,1,4,4.37436,50.87374,4.37816,50.85876,2017-01-07T23:12:08,2017-01-08T06:53:25
354,510,3,4,4.36618,50.86456,4.36879,50.82289,2017-01-07T23:30:24,2017-01-08T06:57:36
235,114,1,4,4.37082,50.83816,4.36413,50.87431,2017-01-08T22:03:27,2017-01-09T05:00:53
244,503,0,4,4.37676,50.86178,4.36892,50.87159,2017-01-08T22:03:30,2017-01-09T05:08:20
162,150,0,4,4.37376,50.8668,4.37318,50.8351,2017-01-08T22:00:29,2017-01-09T05:11:28
315,320,2,4,4.37893,50.8338,4.36528,50.83875,2017-01-08T23:51:40,2017-01-09T05:12:16
312,446,2,4,4.36805,50.86299,4.37603,50.85532,2017-01-08T22:07:04,2017-01-09T05:12:41
479,216,2,4,4.36564,50.85095,4.37395,50.86453,2017-01-08T23:58:06,2017-01-09T05:18:06
185,461,0,4,4.37452,50.82577,4.36751,50.82178,2017-01-08T22:02:13,2017-01-09T05:19:02
592,196,1,4,4.37074,50.82358,4.36579,50.86289,2017-01-08T22:08:49,2017-01-09T05:19:37
510,470,1,4,4.36193,50.8465,4.36744,50.82152,2017-01-08T22:06:40,2017-01-09T05:20:49
346,122,0,4,4.37273,50.84499,4.37515,50.87484,2017-01-08T22:02:05,2017-01-09T05:22:02
274,324,2,4,4.36707,50.83021,4.36941,50.82962,2017-01-08T22:04:15,2017-01-09T05:23:25
392,15,0,4,4.37177,50.85359,4.37297,50.87033,2017-01-08T23:30:03,2017-01-09T05:23:53
120,384,2,4,4.37876,50.8753,4.37679,50.85653,2017-01-08T23:31:18,2017-01-09T05:26:22
308,233,2,4,4.36583,50.86542,4.37523,50.83448,2017-01-08T22:12:15,2017-01-09T05:29:10
92,218,0,4,4.3732,50.8768,4.37238,50.83589,2017-01-08T22:05:22,2017-01-09T05:30:19
385,455,1,4,4.36927,50.84134,4.36666,50.83462,2017-01-08T22:06:47,2017-01-09T05:30:22
314,261,1,4,4.36876,50.85282,4.36251,50.83886,2017-01-08T23:41:48,2017-01-09T05:32:32
514,254,0,4,4.36747,50.82525,4.37076,50.82625,2017-01-08T22:07:52,2017-01-09T05:34:40
131,131,2,4,4.37633,50.84658,4.36395,50.85901,2017-01-08T22:19:38,2017-01-09T05:34:55
462,226,3,4,4.36643,50.85383,4.37411,50.82609,2017-01-08T22:00:59,2017-01-09T05:36:18
223,493,0,4,4.37992,50.84365,4.37928,50.8492,2017-01-08T22:01:20,2017-01-09T05:37:07
584,253,2,4,4.36251,50.87243,4.37753,50.84237,2017-01-08T22:07:52,2017-01-09T05:37:30
389,369,0,4,4.37776,50.87491,4.36327,50.87708,2017-01-08T22:04:48,2017-01-09T05:38:19
76,443,1,4,4.37857,50.86081,4.3758,50.82824,2017-01-08T23:04:44,2017-01-09T05:40:11
58,260,2,4,4.37673,50.87005,4.37415,50.87544,2017-01-08T22:05:27,2017-01-09T05:40:25
331,257,0,4,4.36442,50.86507,4.36548,50.838,2017-01-08T22:00:21,2017-01-09T05:46:05
328,265,3,4,4.36796,50.87688,4.36513,50.85326,2017-01-08T22:04:29,2017-01-09T05:48:01
506,512,3,4,4.37948,50.82986,4.36697,50.85048,2017-01-08T22:05:42,2017-01-09T05:54:05
5,11,0,4,4.36771,50.82954,4.3752,50.83517,2017-01-08T22:00:52,2017-01-09T05:56:46
365,101,2,4,4.37969,50.85358,4.37646,50.8466,2017-01-08T23:48:04,2017-01-09T05:59:07
116,227,0,4,4.3708,50.87917,4.37763,50.8347,2017-01-08T23:10:36,2017-01-09T06:02:03
444,254,0,4,4.36327,50.86352,4.37819,50.86402,2017-01-08T22:03:37,2017-01-09T06:06:57
61,89,3,4,4.36299,50.84766,4.37718,50.82048,2017-01-08T22:04:56,2017-01-09T06:07:15
246,525,0,4,4.36311,50.87343,4.36968,50.8696,2017-01-08T23:58:09,2017-01-09T06:07:38
326,112,3,4,4.3645,50.8686,4.37409,50.85489,2017-01-08T22:01:36,2017-01-09T06:07:53
126,462,2,4,4.37759,50.86281,4.36536,50.87632,2017-01-08T22:01:27,2017-01-09T06:11:05
471,348,3,4,4.37866,50.82385,4.37785,50.86983,2017-01-08T22:04:08,2017-01-09T06:14:53
321,464,2,4,4.36298,50.85577,4.36922,50.86742,2017-01-08T22:32:58,2017-01-09T06:21:14
17,225,1,4,4.3757,50.87574,4.37475,50.8248,2017-01-08T23:19:27,2017-01-09T06:21:24
355,255,1,4,4.36546,50.86704,4.379,50.87316,2017-01-08T22:03:15,2017-01-09T06:24:33
577,237,0,4,4.37589,50.85755,4.37628,50.84324,2017-01-08T22:06:39,2017-01-09T06:31:09
26,153,2,4,4.36979,50.87069,4.36602,50.87367,2017-01-08T22:09:48,2017-01-09T06:31:20
42,158,3,4,4.36132,50.82731,4.37431,50.87728,2017-01-08T22:13:13,2017-01-09T06:32:37
41,473,1,4,4.36964,50.83405,4.37004,50.87711,2017-01-08T23:36:43,2017-01-09T06:32:54
348,238,0,4,4.36686,50.86052,4.37812,50.84056,2017-01-08T22:03:03,2017-01-09T06:44:23
172,216,1,4,4.37453,50.83789,4.3652,50.87936,2017-01-08T22:03:33,2017-01-09T06:46:44
539,482,3,4,4.36359,50.8772,4.3737,50.83852,2017-01-08T22:55:40,2017-01-09T06:48:30
65,347,3,4,4.37446,50.82133,4.3791,50.83212,2017-01-08T22:28:20,2017-01-09T06:48:37
181,155,2,4,4.37669,50.82264,4.37674,50.87725,2017-01-08T22:06:55,2017-01-09T06:50:51
411,384,3,4,4.37817,50.84003,4.36267,50.85848,2017-01-08T22:00:00,2017-01-09T06:55:59
22,24,2,4,4.37242,50.87047,4.37397,50.84682,2017-01-08T22:02:23,2017-01-09T06:56:59
333,510,1,4,4.36671,50.83766,4.36573,50.82877,2017-01-08T22:00:53,2017-01-09T06:59:05
168,135,3,4,4.37376,50.82661,4.36319,50.85607,2017-01-08T22:01:57,2017-01-09T06:59:46
369,153,0,4,4.36076,50.83723,4.37105,50.86951,2017-01-09T23:55:47,2017-01-10T05:00:00
359,305,1,4,4.3662,50.82454,4.36775,50.85447,2017-01-09T22:05:29,2017-01-10T05:00:20
184,186,2,4,4.3689,50.83508,4.37517,50.84632,2017-01-09T22:00:07,2017-01-10T05:03:26
195,46,1,4,4.37618,50.85073,4.3659,50.84637,2017-01-09T22:26:07,2017-01-10T05:04:05
325,372,0,4,4.36826,50.87603,4.37145,50.84224,2017-01-09T22:03:57,2017-01-10T05:10:21
247,541,3,4,4.36526,50.8699,4.37339,50.86646,2017-01-09T22:00:18,2017-01-10T05:11:07
240,41,1,4,4.37454,50.85159,4.37625,50.85025,2017-01-09T23:07:02,2017-01-10T05:16:35
167,477,0,4,4.37581,50.8441,4.37202,50.84229,2017-01-09T23:37:30,2017-01-10T05:16:38
163,187,3,4,4.37461,50.83767,4.36039,50.8768,2017-01-09T23:47:34,2017-01-10T05:19:57
194,235,0,4,4.36092,50.83657,4.37385,50.87774,2017-01-09T22:05:09,2017-01-10T05:20:35
571,307,2,4,4.36087,50.87605,4.36788,50.86586,2017-01-09T23:07:59,2017-01-10T05:20:39
100,154,2,4,4.36406,50.83081,4.36358,50.84034,2017-01-09T23:46:19,2017-01-10T05:22:00
255,497,0,4,4.36907,50.86999,4.36691,50.85359,2017-01-09T22:03:03,2017-01-10T05:23:36
309,462,0,4,4.36623,50.8394,4.37272,50.82619,2017-01-09T22:07:40,2017-01-10T05:28:31
231,351,1,4,4.36561,50.82151,4.37543,50.84296,2017-01-09T22:01:13,2017-01-10T05:29:02
582,449,2,4,4.37152,50.84143,4.36487,50.84972,2017-01-09T22:01:06,2017-01-10T05:29:32
274,218,2,4,4.37784,50.84126,4.36628,50.85812,2017-01-09T22:03:15,2017-01-10T05:30:15
260,342,0,4,4.36227,50.85523,4.36868,50.8311,2017-01-09T22:04:56,2017-01-10T05:33:47
563,133,0,4,4.36475,50.83804,4.37989,50.85364,2017-01-09T23:53:39,2017-01-10T05:33:47
306,238,2,4,4.37839,50.84099,4.36173,50.85679,2017-01-09T23:57:37,2017-01-10T05:37:55
397,435,2,4,4.36035,50.82684,4.36546,50.85773,2017-01-09T22:02:04,2017-01-10T05:38:13
533,484,1,4,4.37469,50.82699,4.36661,50.87861,2017-01-09T22:01:26,2017-01-10T05:38:31
468,416,2,4,4.3786,50.86761,4.37912,50.86388,2017-01-09T22:09:15,2017-01-10T05:40:04
197,421,1,4,4.36751,50.85455,4.36542,50.86751,2017-01-09T22:00:30,2017-01-10T05:41:00
387,283,1,4,4.36605,50.852,4.37959,50.82015,2017-01-09T23:21:49,2017-01-10T05:42:04
208,258,0,4,4.3678,50.86517,4.36658,50.83833,2017-01-09T22:02:15,2017-01-10T05:47:38
71,476,3,4,4.36446,50.83954,4.36102,50.84152,2017-01-09T22:02:29,2017-01-10T05:49:58
30,446,1,4,4.36428,50.82616,4.37733,50.86799,2017-01-09T22:10:38,2017-01-10T05:50:06
90,361,2,4,4.37884,50.83909,4.37968,50.87489,2017-01-09T22:57:45,2017-01-10T05:53:58
442,184,2,4,4.37268,50.87133,4.36888,50.85202,2017-01-09T22:01:02,2017-01-10T05:54:54
335,59,2,4,4.36483,50.85183,4.36856,50.8391,2017-01-09T22:01:58,2017-01-10T05:59:32
486,288,0,4,4.36264,50.85282,4.37541,50.84948,2017-01-09T22:03:17,2017-01-10T06:00:12
234,142,2,4,4.36156,50.84108,4.37154,50.82509,2017-01-09T22:11:04,2017-01-10T06:00:40
21,438,0,4,4.36989,50.84723,4.36522,50.82746,2017-01-09T23:41:43,2017-01-10T06:01:30
29,383,2,4,4.37118,50.86702,4.36116,50.83497,2017-01-09T22:07:17,2017-01-10T06:10:40
518,380,2,4,4.37352,50.84904,4.37724,50.85066,2017-01-09T22:14:01,2017-01-10T06:13:39
68,204,3,4,4.36574,50.82779,4.37501,50.83934,2017-01-09T23:35:48,2017-01-10T06:13:45
239,480,0,4,4.36558,50.84282,4.37173,50.82026,2017-01-09T23:30:39,2017-01-10T06:14:36
70,451,0,4,4.37027,50.82383,4.37513,50.84903,2017-01-09T22:55:59,2017-01-10T06:17:29
488,317,0,4,4.37258,50.84245,4.3629,50.82199,2017-01-09T22:01:12,2017-01-10T06:18:14
159,302,0,4,4.3675,50.87394,4.37175,50.86321,2017-01-09T22:00:59,2017-01-10T06:19:01
497,125,2,4,4.36769,50.84199,4.36239,50.86379,2017-01-09T22:02:57,2017-01-10T06:19:41
401,330,3,4,4.36487,50.87872,4.37348,50.85337,2017-01-09T22:05:56,2017-01-10T06:20:46
308,210,0,4,4.37037,50.87387,4.36118,50.83929,2017-01-09T22:04:31,2017-01-10T06:21:57
346,326,1,4,4.36288,50.82176,4.37151,50.82913,2017-01-09T22:00:42,2017-01-10T06:26:23
371,426,2,4,4.36977,50.86835,4.36556,50.84531,2017-01-09T22:02:31,2017-01-10T06:33:49
596,158,1,4,4.37089,50.83299,4.37048,50.85886,2017-01-09T23:29:53,2017-01-10T06:34:02
383,246,3,4,4.37004,50.85459,4.36159,50.83737,2017-01-09T22:00:23,2017-01-10T06:35:03
22,264,3,4,4.36091,50.86989,4.36242,50.86936,2017-01-09T22:00:15,2017-01-10T06:35:16
466,243,3,4,4.37136,50.86934,4.36854,50.85886,2017-01-09T22:02:15,2017-01-10T06:36:30
317,175,1,4,4.36473,50.85562,4.36433,50.86298,2017-01-09T22:05:52,2017-01-10T06:37:53
43,348,1,4,4.3729,50.82398,4.36964,50.86465,2017-01-09T22:58:14,2017-01-10T06:39:02
73,513,2,4,4.36358,50.83777,4.36103,50.87018,2017-01-09T22:06:17,2017-01-10T06:39:08
294,301,2,4,4.36884,50.83517,4.37416,50.84667,2017-01-09T22:06:09,2017-01-10T06:40:10
352,434,0,4,4.36917,50.82157,4.3674,50.82069,2017-01-09T22:26:11,2017-01-10T06:44:03
400,531,1,4,4.3697,50.86718,4.36518,50.83349,2017-01-09T22:05:06,2017-01-10T06:45:24
412,0,0,4,4.37415,50.85803,4.3621,50.83922,2017-01-09T22:02:05,2017-01-10T06:46:57
175,461,3,4,4.37376,50.83612,4.36297,50.86444,2017-01-09T22:06:23,2017-01-10T06:51:40
399,4,1,4,4.3791,50.84018,4.37568,50.82809,2017-01-09T22:05:49,2017-01-10T06:55:06
423,135,1,4,4.37648,50.83215,4.3674,50.86767,2017-01-09T22:01:55,2017-01-10T06:58:46
596,204,1,4,4.36844,50.86048,4.3737,50.84769,2017-01-10T22:06:35,2017-01-11T05:01:35
119,389,3,4,4.36633,50.85502,4.36815,50.84668,2017-01-10T22:03:18,2017-01-11T05:03:31
403,84,1,4,4.36471,50.83174,4.37103,50.82011,2017-01-10T22:08:15,2017-01-11T05:03:52
272,225,1,4,4.36506,50.85321,4.36054,50.87702,2017-01-10T22:05:21,2017-01-11T05:04:06
360,148,0,4,4.37593,50.82973,4.36704,50.87685,2017-01-10T23:52:03,2017-01-11T05:04:50
158,93,1,4,4.36317,50.85054,4.37422,50.87802,2017-01-10T23:43:04,2017-01-11T05:06:42
487,235,0,4,4.36969,50.8252,4.36468,50.84342,2017-01-10T23:50:38,2017-01-11T05:10:02
515,419,0,4,4.3722,50.84785,4.36364,50.87027,2017-01-10T22:08:08,2017-01-11T05:11:17
185,64,2,4,4.36091,50.85646,4.36261,50.83109,2017-01-10T22:12:41,2017-01-11T05:13:23
269,280,3,4,4.37265,50.83194,4.36238,50.8533,2017-01-10T22:12:05,2017-01-11T05:16:24
311,354,3,4,4.36462,50.82124,4.3699,50.84072,2017-01-10T22:00:58,2017-01-11T05:18:09
389,422,2,4,4.36973,50.86631,4.37322,50.85052,2017-01-10T23:42:20,2017-01-11T05:20:12
163,252,3,4,4.37599,50.82378,4.37387,50.85837,2017-01-10T23:35:29,2017-01-11T05:23:51
251,286,0,4,4.37699,50.86031,4.37842,50.87448,2017-01-10T22:05:01,2017-01-11T05:24:43
259,179,0,4,4.37565,50.85983,4.37099,50.85233,2017-01-10T22:02:13,2017-01-11T05:25:27
320,460,1,4,4.37868,50.82664,4.37271,50.86936,2017-01-10T22:01:58,2017-01-11T05:27:56
350,453,3,4,4.3702,50.85887,4.36444,50.85443,2017-01-10T22:00:01,2017-01-11T05:29:24
592,66,1,4,4.37853,50.83444,4.3605,50.86723,2017-01-10T22:02:17,2017-01-11T05:35:29
